SourceTitle	TargetTitle	Length	Ratio	SourcePlace	TargetPlace	SourceText	TargetText
radcliffe_udolpho_1_g	radcliffe_udolpho_2_g	36	0.9166666666666666	33739	4664	 was somewhat surprised to hear him 	 was somewhat surprised to see him; 
radcliffe_udolpho_1_g	radcliffe_udolpho_15_g	30	0.9333333333333333	6097	13488	, made sweeter by the waters o	, made sweeter by the waves ov
radcliffe_udolpho_1_g	radcliffe_udolpho_15_g	30	0.9	14525	8923	 at intervals, in the breeze; 	 at intervals on the breeze. T
radcliffe_udolpho_1_g	radcliffe_udolpho_15_g	38	0.9210526315789473	33733	2703	 Emily was somewhat surprised to hear 	 Emily was somewhat surprised to obser
radcliffe_udolpho_1_g	collins_hauntedhotel_27_u	30	1.0	24059	912	 combination of circumstances 	 combination of circumstances 
radcliffe_udolpho_1_g	stoker_dracula_20_g	32	0.9375	29810	17422	 that I find it difficult to ste	 that I find it difficult to kee
radcliffe_udolpho_1_g	collins_moonstone_80_d	34	0.9411764705882353	14434	14814	 the stillness of the evening. The	 the stillness of the evening the 
radcliffe_udolpho_1_g	radcliffe_udolpho_57_g	30	0.9	6685	2128	 and Madame St. Aubert, made h	 and Madame St. Aubert, and Em
radcliffe_udolpho_1_g	radcliffe_udolpho_57_g	30	0.9666666666666667	17902	2132	 Madame St. Aubert and Emily a	 Madame St. Aubert, and Emily 
radcliffe_udolpho_1_g	radcliffe_udolpho_36_g	30	0.9	14431	14352	 on the stillness of the eveni	 on the stillness of the scene
radcliffe_udolpho_1_g	radcliffe_udolpho_36_g	33	0.9090909090909091	15295	4061	 deep recesses of the woods, the 	 deep recess of the woods, she re
radcliffe_udolpho_1_g	radcliffe_udolpho_36_g	31	0.9032258064516129	31589	8273	side of the chateau, and which 	side of the chateau, but which 
radcliffe_udolpho_1_g	walpole_castleofotranto_4_g	30	0.9	21723	35355	, endeavouring to conquer the 	, endeavouring to conceal the 
radcliffe_udolpho_1_g	radcliffe_udolpho_34_g	32	0.90625	417	36363	, and plantations of olives. To 	, and plantations of olives and 
radcliffe_udolpho_1_g	radcliffe_udolpho_34_g	42	0.9047619047619048	3849	28469	 beauty of the surrounding scene; and cons	 beauty of the surrounding scene and the c
radcliffe_udolpho_1_g	radcliffe_udolpho_34_g	31	0.967741935483871	4866	38315	 landscape stretching to the we	 landscape stretching to the se
radcliffe_udolpho_1_g	radcliffe_udolpho_34_g	32	0.90625	12383	12885	 expression of her countenance, 	 expression of his countenance c
radcliffe_udolpho_1_g	radcliffe_udolpho_34_g	30	0.9	20230	49942	 was surprised to hear the ton	 was surprised to hear the bus
radcliffe_udolpho_1_g	radcliffe_udolpho_34_g	36	0.9166666666666666	34762	46858	 acquainted with the subject of his 	 acquainted with the secret of this 
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	40	0.95	6193	5612	 wild flowers and aromatic plants, that 	 wild flower, and aromatic plant, that b
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	37	0.918918918918919	14378	16717	 the distant bark of a watch-dog, wer	 the distant bark of a watch-dog. The
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	37	0.918918918918919	18993	5777	 the hum of every little insect of th	 the hum of every little insect, that
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	30	0.9	20595	25798	 the building was still, and n	 the building was silent, and 
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	36	0.9166666666666666	20890	26067	 and, after a momentary hesitation, 	 and, after a moment's hesitation, p
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	30	0.9666666666666667	21910	41856	 no longer suffered to doubt t	 no longer suffered to doubt, 
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	30	0.9	33739	27570	 was somewhat surprised to hea	 was somewhat surprised, that 
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	33	0.9090909090909091	37595	30850	 so little acquainted with her ap	 so little acquainted with these 
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	32	0.90625	42551	32346	ther consideration, detained the	ther consideration, determined t
radcliffe_udolpho_1_g	radcliffe_udolpho_50_g	35	0.9142857142857143	42941	21193	 he endeavoured to re-animate with 	 he endeavoured to re-animate his d
radcliffe_udolpho_1_g	radcliffe_udolpho_18_g	31	0.9032258064516129	4488	43607	 the west side of the chateau, 	 the west side of the castle, w
radcliffe_udolpho_1_g	radcliffe_udolpho_18_g	30	1.0	5124	17535	 the neighbouring mountains, w	 the neighbouring mountains, w
radcliffe_udolpho_1_g	radcliffe_udolpho_18_g	32	0.90625	21371	48323	 the profound stillness of the p	 the profound stillness and the 
radcliffe_udolpho_1_g	radcliffe_udolpho_13_g	33	0.9090909090909091	12383	13332	 expression of her countenance, a	 expression of his countenance an
radcliffe_udolpho_1_g	radcliffe_udolpho_13_g	32	0.90625	12383	43622	 expression of her countenance, 	 expression of his countenance s
radcliffe_udolpho_1_g	radcliffe_udolpho_13_g	31	0.9354838709677419	26884	23713	 considerations of prudence, re	 consideration of prudence, he 
radcliffe_udolpho_1_g	radcliffe_udolpho_3_g	36	0.9166666666666666	3319	3422	 that pensive melancholy, which afte	 that pensive melancholy, which give
radcliffe_udolpho_1_g	radcliffe_udolpho_3_g	31	0.9032258064516129	4820	8416	 the spreading branches, the ga	 the spreading branches of the 
radcliffe_udolpho_1_g	radcliffe_udolpho_3_g	30	0.9	33739	20867	 was somewhat surprised to hea	 was somewhat surprised to fin
radcliffe_udolpho_1_g	radcliffe_udolpho_3_g	30	0.9333333333333333	34756	14974	 to be acquainted with the sub	 to be acquainted with the cou
radcliffe_udolpho_1_g	radcliffe_udolpho_3_g	30	0.9	37570	14480	e,' said St. Aubert, 'and so l	e,' said St. Aubert, 'and, if 
radcliffe_udolpho_1_g	walpole_castleofotranto_1_g	31	0.9032258064516129	1210	4853	 his wife and daughter, on the 	 his wife and daughter, the fir
radcliffe_udolpho_1_g	walpole_castleofotranto_1_g	30	0.9333333333333333	3627	7676	 he disengaged himself from th	 he disengaged himself from Ma
radcliffe_udolpho_1_g	walpole_castleofotranto_1_g	30	0.9333333333333333	22055	21894	 she thought she heard the sou	 she thought she heard the ste
radcliffe_udolpho_1_g	dickens_christmascarole_1_g	30	0.9	44272	17550	, that there was nothing to ex	, that there was nothing at al
radcliffe_udolpho_1_g	radcliffe_udolpho_48_g	30	0.9	6336	253	 the plains of Languedoc, was 	 the plains of Languedoc towar
radcliffe_udolpho_1_g	radcliffe_udolpho_48_g	31	0.9032258064516129	20806	13298	 she hesitated whether to proce	 she hesitated whether to open 
radcliffe_udolpho_1_g	radcliffe_udolpho_48_g	30	0.9	46071	25248	 under the pressure of her sor	 under the pressure of her anx
radcliffe_udolpho_1_g	radcliffe_udolpho_4_g	30	1.0	713	4503	 with forests of gloomy pine, 	 with forests of gloomy pine, 
radcliffe_udolpho_1_g	radcliffe_udolpho_4_g	30	1.0	6190	2183	 of wild flowers and aromatic 	 of wild flowers and aromatic 
radcliffe_udolpho_1_g	radcliffe_udolpho_4_g	32	0.90625	7130	21858	 on the margin of the river. The	 on the margin of the river belo
radcliffe_udolpho_1_g	radcliffe_udolpho_4_g	30	0.9	37571	25886	,' said St. Aubert, 'and so li	,' said St. Aubert, 'and wish 
radcliffe_udolpho_1_g	reeve_oldenglishbaron_	30	0.9	34412	9348	, when he returned to the supp	, when he returned to take up 
radcliffe_udolpho_1_g	doyle_adventures_2_d	32	0.90625	42543	20832	 every other consideration, deta	 every other consideration that 
radcliffe_udolpho_1_g	radcliffe_udolpho_10_g	33	0.9090909090909091	8513	9873	 plane-tree, that spread its maje	 plane-tree, that spread its wide
radcliffe_udolpho_1_g	radcliffe_udolpho_10_g	34	0.9411764705882353	8600	10199	 in the fine evenings of summer, w	 in the fine evenings of summer.' 
radcliffe_udolpho_1_g	radcliffe_udolpho_10_g	31	0.9032258064516129	22940	29422	 melancholy but not unpleasing 	 melancholy, yet not unpleasing
radcliffe_udolpho_1_g	radcliffe_udolpho_10_g	30	0.9	24699	29678	trees, and, at length, the whe	trees, and, at length, the cal
radcliffe_udolpho_1_g	radcliffe_udolpho_10_g	30	0.9666666666666667	36975	18437	 my dear father,' said Emily, 	 my dear father,' said Emily. 
radcliffe_udolpho_1_g	lewis_monk_5_g	30	0.9	33739	2705	 was somewhat surprised to hea	 was somewhat surprised on ent
radcliffe_udolpho_1_g	lewis_monk_6_g	31	0.9032258064516129	37598	31076	 little acquainted with her app	 little acquainted with the dep
radcliffe_udolpho_1_g	lewis_monk_6_g	32	0.9375	41860	55809	d retired to her chamber. The la	d retired to her chamber. There 
radcliffe_udolpho_1_g	lewis_monk_6_g	30	0.9	44211	54752	 promised to obey her, and tol	 promised to obey her, and hav
radcliffe_udolpho_1_g	radcliffe_udolpho_21_g	34	0.9117647058823529	11541	9495	e endeavoured, therefore, to stren	e endeavoured, therefore, to think
radcliffe_udolpho_1_g	radcliffe_udolpho_21_g	36	0.9166666666666666	12383	1339	 expression of her countenance, as c	 expression of her countenance, whic
radcliffe_udolpho_1_g	radcliffe_udolpho_12_g	43	1.0	11262	5362	 rendered her a very interesting object to 	 rendered her a very interesting object to 
radcliffe_udolpho_1_g	radcliffe_udolpho_12_g	30	0.9666666666666667	26252	35497	 thought she perceived, that h	 thought she perceived, that M
radcliffe_udolpho_1_g	radcliffe_udolpho_12_g	35	0.9428571428571428	26512	2977	 the gratification of his own ambit	 the gratification of his own vanit
radcliffe_udolpho_1_g	radcliffe_udolpho_12_g	34	0.9117647058823529	34170	45241	 they separated for the night, M. 	 they separated for the night. On 
radcliffe_udolpho_1_g	radcliffe_udolpho_12_g	30	0.9	41362	845	e pleasure of believing that h	e pleasure in believing, that 
radcliffe_udolpho_1_g	lewis_monk_1_g	35	0.9428571428571428	42876	40612	 effectually concealed this from he	 effectually concealed him from the
radcliffe_udolpho_1_g	radcliffe_udolpho_27_g	32	0.90625	20806	10585	 she hesitated whether to procee	 she hesitated whether to retire
radcliffe_udolpho_1_g	radcliffe_udolpho_14_g	30	0.9	6336	5757	 the plains of Languedoc, was 	 the plains of Languedoc; and 
radcliffe_udolpho_1_g	radcliffe_udolpho_14_g	32	0.90625	6737	1516	. The windows of this room were 	. The windows of this room opene
radcliffe_udolpho_1_g	radcliffe_udolpho_49_g	33	0.9090909090909091	15628	2071	. This, too, was the favourite re	. This, too, was his favourite se
radcliffe_udolpho_1_g	radcliffe_udolpho_41_g	30	0.9	14431	10335	 on the stillness of the eveni	 on the stillness of the night
radcliffe_udolpho_1_g	collins_moonstone_66_d	30	0.9	24016	10739	 the disappearance of the pict	 the disappearance of the Diam
radcliffe_udolpho_1_g	radcliffe_udolpho_54_g	37	0.9459459459459459	33731	14913	.' Emily was somewhat surprised to he	.' Emily was somewhat surprised at th
radcliffe_udolpho_1_g	austen_northangerabbey_17_g	35	0.9142857142857143	45183	7017	 could not entirely subdue the grie	 could not entirely subdue the hope
radcliffe_udolpho_1_g	doyle_scarlet_8_d	30	0.9	3416	11837	 of the mountains, the river, 	 of the mountains, the rear wa
radcliffe_udolpho_1_g	radcliffe_udolpho_35_g	30	0.9333333333333333	480	14025	 by the majestic Pyrenees, who	 by the majestic Pyrenees, now
radcliffe_udolpho_1_g	radcliffe_udolpho_35_g	30	0.9	3924	2569	 to make it a comfortable fami	 to make it a comfortable resi
radcliffe_udolpho_1_g	radcliffe_udolpho_35_g	34	1.0	14378	19305	 the distant bark of a watch-dog, 	 the distant bark of a watch-dog, 
radcliffe_udolpho_1_g	christie_styles_4_d	31	0.9032258064516129	20895	12260	 after a momentary hesitation, 	 after a moment’s hesitation, c
collins_moonstone_58_d	christie_styles_10_d	31	0.9032258064516129	17454	8174	 me by the arm, and walked me a	 me by the arm, and whirled me 
collins_moonstone_58_d	lewis_monk_9_g	42	0.9285714285714286	9437	32141	 I might as well have held my tongue about	 I might as well have held my tongue! Nobo
collins_moonstone_58_d	stoker_dracula_11_g	31	0.9032258064516129	13939	3216	, for the first time in my expe	, for the first time in my life
collins_moonstone_58_d	collins_moonstone_85_d	34	1.0	2043	12231	id you notice anything strange in 	id you notice anything strange in 
collins_moonstone_58_d	reeve_oldenglishbaron	31	0.9354838709677419	17042	24428	 that had passed between them. 	 that had passed between the Ba
collins_moonstone_58_d	doyle_adventures_12_d	30	0.9	17245	12540	 done a very foolish thing in 	 done a very foolish thing. Af
collins_moonstone_58_d	shelley_frankenstein_53_g	30	0.9	10980	13887	 for any length of time, were 	 for any length of time, for t
collins_moonstone_58_d	collins_hauntedhotel_27_u	30	0.9333333333333333	4816	1795	. On the few occasions when an	. On the few occasions when he
collins_moonstone_58_d	collins_moonstone_56_d	30	0.9333333333333333	9252	23662	 “The Last Rose of Summer” to 	 “The Last Rose of Summer” sof
collins_moonstone_58_d	collins_moonstone_56_d	30	0.9	9252	23904	 “The Last Rose of Summer” to 	 “The Last Rose of Summer” evi
collins_moonstone_58_d	collins_moonstone_56_d	30	0.9	13940	15211	 for the first time in my expe	 for the first time in my life
collins_moonstone_58_d	collins_moonstone_56_d	32	0.9375	14865	129	 declared he had met Rosanna yes	 declared he had met Rosanna Spe
collins_moonstone_58_d	collins_moonstone_61_d	31	0.9354838709677419	753	737	,” answered the Sergeant, “you 	,” answered the Sergeant, “on t
collins_moonstone_58_d	collins_moonstone_61_d	30	0.9	2761	6778	 change in the weather before 	 change in the weather, foresh
collins_moonstone_58_d	collins_moonstone_61_d	34	0.9411764705882353	14669	3289	 Rosanna Spearman. Mr. Franklin’s 	 Rosanna Spearman.” Mr. Franklin i
collins_moonstone_58_d	collins_moonstone_61_d	35	0.9142857142857143	15765	9434	 Mr. Franklin said those words with	 Mr. Franklin said those words. The
collins_moonstone_58_d	collins_moonstone_80_d	35	0.9428571428571428	13458	2705	d at the turn things had taken. Dri	d at the turn things had taken. His
collins_moonstone_58_d	collins_moonstone_80_d	31	0.9032258064516129	15438	2708	t the turn things have taken.” 	t the turn things had taken. Hi
collins_moonstone_58_d	collins_moonstone_67_d	30	0.9333333333333333	6727	13612	 looked me hard in the face. “	 looked me hard in the face, a
collins_moonstone_58_d	collins_moonstone_67_d	30	1.0	14111	3645	 Do you remember that morning 	 Do you remember that morning 
collins_moonstone_58_d	reeve_oldenglishbaron	31	0.9354838709677419	17042	24428	 that had passed between them. 	 that had passed between the Ba
collins_moonstone_58_d	doyle_baskervilles_7_u	30	0.9	14027	2311	 atmosphere of mystery and sus	 atmosphere of mystery and of 
collins_moonstone_58_d	christie_styles_5_d	35	0.9142857142857143	14365	30057	 for a minute or two, and then he a	 for a minute or two, and then said
collins_moonstone_58_d	collins_moonstone_74_d	31	0.9354838709677419	10636	22822	, under those circumstances, a 	, under the circumstances, was 
collins_moonstone_58_d	radcliffe_udolpho_13_g	31	0.9032258064516129	17044	1312	hat had passed between them. Se	hat had passed between the elde
collins_moonstone_58_d	collins_moonstone_72_d	31	0.9032258064516129	15997	3860	” There was a moment’s silence 	” There was a momentary silence
collins_moonstone_58_d	collins_moonstone_72_d	30	0.9	17100	16040	y understood each other, witho	y understood each other so tho
collins_moonstone_58_d	reeve_oldenglishbaron	31	0.9354838709677419	17042	24428	 that had passed between them. 	 that had passed between the Ba
collins_moonstone_58_d	collins_moonstone_73_d	33	0.9090909090909091	10636	218	, under those circumstances, a de	, under the circumstances, as Lad
collins_moonstone_58_d	christie_secretadversary_11_d	30	0.9	17456	16822	e by the arm, and walked me aw	e by the arm, and walked her t
collins_moonstone_58_d	collins_moonstone_84_d	30	0.9	10635	2941	e, under those circumstances, 	e, under the circumstances—to 
collins_moonstone_58_d	collins_moonstone_84_d	43	0.9767441860465116	13942	285	or the first time in my experience of him. 	or the first time in my experience of him, 
collins_moonstone_58_d	collins_moonstone_53_d	32	0.90625	11243	122	e, in the servants’ hall, and, f	e, in the servants’ hall, began 
collins_moonstone_58_d	collins_moonstone_62_d	31	0.9032258064516129	753	6934	,” answered the Sergeant, “you 	,” answered the Sergeant, “befo
collins_moonstone_58_d	collins_moonstone_62_d	50	1.0	9242	8893	 whistling “The Last Rose of Summer” to himself. “	 whistling “The Last Rose of Summer” to himself. “
collins_moonstone_58_d	collins_moonstone_62_d	36	0.9444444444444444	17200	11333	Mr. Betteredge,” says the Sergeant, 	Mr. Betteredge,” said the Sergeant, 
collins_moonstone_58_d	collins_moonstone_50_d	31	0.9032258064516129	6760	984	 Betteredge,” he said, “have yo	 Betteredge,” he said, “when my
collins_moonstone_58_d	collins_moonstone_50_d	30	0.9	7141	24733	 We went back to the house; th	 We went back to the house in 
collins_moonstone_58_d	collins_moonstone_50_d	30	0.9	13990	983	, Betteredge,” he said, “how d	, Betteredge,” he said, “when 
collins_moonstone_58_d	christie_styles_3_d	31	0.967741935483871	2592	462	 “What’s the matter?” I asked. 	 “What’s the matter?” I asked, 
collins_moonstone_58_d	collins_hauntedhotel_10_u	30	0.9	15998	2879	 There was a moment’s silence 	 There was a moment of silence
collins_moonstone_58_d	collins_moonstone_66_d	31	0.9032258064516129	753	9502	,” answered the Sergeant, “you 	,” answered the Sergeant. “Go o
collins_moonstone_58_d	collins_moonstone_66_d	30	0.9	762	16816	ed the Sergeant, “you would ha	ed the Sergeant, “you will hea
collins_moonstone_58_d	collins_moonstone_66_d	30	0.9	2378	9285	 of Rosanna Spearman’s sudden 	 of Rosanna Spearman’s suicide
collins_moonstone_58_d	collins_moonstone_66_d	30	0.9333333333333333	4886	175	 at the corners of the lips, n	 at the corners of the lips. “
collins_moonstone_58_d	collins_moonstone_66_d	30	0.9	6757	9536	Mr. Betteredge,” he said, “hav	Mr. Betteredge,” he said, with
collins_moonstone_58_d	collins_moonstone_66_d	30	0.9	9888	9534	, Mr. Betteredge,” he said. “Y	, Mr. Betteredge,” he said, wi
collins_moonstone_58_d	collins_moonstone_66_d	32	0.90625	10580	175	 at the corners of the lips, and	 at the corners of the lips. “Ma
collins_moonstone_58_d	collins_moonstone_66_d	30	0.9	17308	12461	e detective business on your o	e detective-business on our ha
collins_moonstone_58_d	collins_moonstone_60_d	30	0.9	753	19128	,” answered the Sergeant, “you	,” answered the Sergeant, “bec
collins_moonstone_58_d	collins_moonstone_60_d	31	0.9032258064516129	4886	3729	 at the corners of the lips, no	 at the corners of his lips, an
collins_moonstone_58_d	collins_moonstone_60_d	30	0.9	6103	12813	n the loss of the Diamond was 	n the loss of the Diamond, I d
collins_moonstone_58_d	collins_moonstone_60_d	31	0.9032258064516129	6557	4222	,” says the Sergeant, “that’s a	,” says the Sergeant; “that is 
collins_moonstone_58_d	collins_moonstone_60_d	42	0.9523809523809523	9669	12801	 concerned in the loss of the Diamond?” I 	 concerned in the loss of the Diamond, I d
collins_moonstone_58_d	collins_moonstone_60_d	35	0.9142857142857143	9888	18828	, Mr. Betteredge,” he said. “You mi	, Mr. Betteredge,” he said. “And mi
collins_moonstone_58_d	collins_moonstone_60_d	35	0.9142857142857143	10580	3729	 at the corners of the lips, and di	 at the corners of his lips, and, i
collins_moonstone_58_d	collins_moonstone_60_d	30	0.9	10639	13462	nder those circumstances, a de	nder those circumstances, it w
collins_moonstone_58_d	collins_moonstone_60_d	31	0.9032258064516129	13939	6428	, for the first time in my expe	, for the first time in my life
collins_moonstone_58_d	collins_moonstone_60_d	30	0.9	14423	16091	 of Sergeant Cuff. It was impo	 of Sergeant Cuff. It was no l
collins_moonstone_58_d	collins_moonstone_60_d	31	0.9354838709677419	17044	15819	hat had passed between them. Se	hat had passed between the Serg
collins_moonstone_58_d	collins_moonstone_60_d	41	0.9024390243902439	17200	3363	Mr. Betteredge,” says the Sergeant, “you 	Mr. Betteredge,” says the Sergeant, with 
collins_moonstone_58_d	stoker_dracula_21_g	42	0.9523809523809523	14553	22664	 I told him exactly what had happened, men	 I told him exactly what had happened, and
collins_moonstone_58_d	reeve_oldenglishbaron	31	0.9354838709677419	17042	24428	 that had passed between them. 	 that had passed between the Ba
collins_moonstone_58_d	collins_moonstone_65_d	31	0.9032258064516129	753	18573	,” answered the Sergeant, “you 	,” answered the Sergeant, “requ
collins_moonstone_58_d	collins_moonstone_65_d	30	0.9333333333333333	1701	7223	ery of the smear on the door—w	ery of the smear on the door, 
collins_moonstone_58_d	collins_moonstone_65_d	33	0.9090909090909091	2159	8780	er the loss of the Diamond was fo	er the loss of the Diamond may no
collins_moonstone_58_d	collins_moonstone_65_d	30	0.9	6104	8782	 the loss of the Diamond was f	 the loss of the Diamond may n
collins_moonstone_58_d	collins_moonstone_65_d	46	0.9130434782608695	13735	11958	 refusal to let her wardrobe be examined; and 	 refusal to let her wardrobe be examined. My m
collins_moonstone_58_d	collins_moonstone_52_d	30	0.9	11243	8083	e, in the servants’ hall, and,	e, in the servants’ hall, deba
collins_moonstone_58_d	radcliffe_udolpho_35_g	31	0.9032258064516129	13939	21644	, for the first time in my expe	, for the first time in my life
radcliffe_udolpho_6_g	shelley_frankenstein_46_g	30	0.9	41686	8771	 reason to believe that her de	 reason to believe that his re
radcliffe_udolpho_6_g	lewis_monk_9_g	31	0.9032258064516129	3447	23949	 in a trembling voice, 'I hope 	 in a trembling voice; 'Is She 
radcliffe_udolpho_6_g	lewis_monk_9_g	34	0.9411764705882353	23144	14074	 brought to her recollection the o	 brought to her recollection a tho
radcliffe_udolpho_6_g	lewis_monk_9_g	36	0.9166666666666666	40302	58761	 now started from his seat, and, apo	 now started from his seat, and look
radcliffe_udolpho_6_g	doyle_baskervilles_1_u	30	0.9	37836	273	 him the night before. I had b	 him the night before. It was 
radcliffe_udolpho_6_g	christie_styles_13_d	32	0.90625	15906	1564	 the difficulty of finding the r	 the difficulty of bringing the 
radcliffe_udolpho_6_g	christie_styles_13_d	33	0.9393939393939394	23221	2782	 was inclined to believe, that th	 was inclined to believe that he 
radcliffe_udolpho_6_g	christie_styles_13_d	30	0.9333333333333333	33110	15748	d, they would probably have di	d, they would probably have le
radcliffe_udolpho_6_g	collins_moonstone_70_d	30	0.9	17857	9013	 the manner in which the peasa	 the manner in which this pers
radcliffe_udolpho_6_g	stoker_dracula_18_g	32	0.90625	22013	6238	 stepped from the carriage in se	 stepped from the carriage with 
radcliffe_udolpho_6_g	radcliffe_udolpho_16_g	30	0.9	4413	77495	 beauty of the landscape, whic	 beauty of the landscape shift
radcliffe_udolpho_6_g	radcliffe_udolpho_16_g	32	0.90625	18312	75547	s, which, together with the unev	s, which, together with the pile
radcliffe_udolpho_6_g	radcliffe_udolpho_16_g	30	0.9	20680	69938	 from a remote part of the woo	 from a remote part of the ves
radcliffe_udolpho_6_g	radcliffe_udolpho_16_g	31	0.9354838709677419	38945	67857	 with a superstitious dread ent	 with a superstitious dread, th
radcliffe_udolpho_6_g	radcliffe_udolpho_16_g	30	0.9	38997	19517	 could scarcely conceal her ag	 could scarcely conceal the en
radcliffe_udolpho_6_g	radcliffe_udolpho_25_g	37	0.918918918918919	23225	18263	 inclined to believe, that this was a	 inclined to believe, that there was 
radcliffe_udolpho_6_g	radcliffe_udolpho_25_g	31	0.9032258064516129	37194	21055	y continued to listen, but the 	y continued to listen, but no m
radcliffe_udolpho_6_g	radcliffe_udolpho_25_g	31	0.9032258064516129	41565	4336	ion, concerning the state of de	ion, concerning the fate of Mad
radcliffe_udolpho_6_g	radcliffe_udolpho_25_g	35	0.9142857142857143	41762	10166	. She leaned pensively on the littl	. She leaned pensively on the wall 
radcliffe_udolpho_6_g	radcliffe_udolpho_25_g	30	0.9333333333333333	42620	22283	 at the casement, till the glo	 at the casement, till the lig
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	37	0.9459459459459459	2585	46245	ned, for some time, in a state of tra	ned, for some time, in a state of int
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	30	0.9	7509	35420	 of the preceding night, and a	 of the preceding night, sent 
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	33	0.9090909090909091	20636	46730	 the sounds were distant, and see	 the sounds were so distant, and 
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	34	1.0	22953	7490	ng the recesses of the woods, and 	ng the recesses of the woods, and 
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	34	0.9117647058823529	28691	19059	, and, while she listened to the o	, and, while she listened for her 
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	30	0.9	38680	41537	 heard the same sounds, and wa	 heard the same sounds; and oc
radcliffe_udolpho_6_g	radcliffe_udolpho_33_g	30	0.9333333333333333	42610	48181	 continued at the casement, ti	 continued at the casement, fo
radcliffe_udolpho_6_g	collins_hauntedhotel_23_u	31	0.9032258064516129	41102	6181	. In the present state of my he	. In the present state of her m
radcliffe_udolpho_6_g	radcliffe_udolpho_2_g	37	0.972972972972973	11991	14861	ng the shores of the Mediterranean; t	ng the shores of the Mediterranean, t
radcliffe_udolpho_6_g	radcliffe_udolpho_15_g	32	0.90625	7859	19863	 have been made acquainted. But 	 have been made acquainted with 
radcliffe_udolpho_6_g	radcliffe_udolpho_15_g	34	1.0	19415	19695	 could not forbear smiling at the 	 could not forbear smiling at the 
radcliffe_udolpho_6_g	radcliffe_udolpho_15_g	42	0.9523809523809523	41554	7880	e conversation, concerning the state of de	e conversation concerning the state of the
radcliffe_udolpho_6_g	radcliffe_udolpho_15_g	30	0.9	41622	2070	 at this time, particularly af	 at this time particularly int
radcliffe_udolpho_6_g	radcliffe_udolpho_15_g	32	0.90625	43334	12514	on the silence of the night, and	on the silence of the midnight a
radcliffe_udolpho_6_g	collins_moonstone_56_d	31	0.9032258064516129	17857	18008	 the manner in which the peasan	 the manner in which he has man
radcliffe_udolpho_6_g	shelley_frankenstein_48_g	30	0.9	14388	6172	ed on the western horizon, mar	ed on the western horizon, the
radcliffe_udolpho_6_g	doyle_baskervilles_9_u	30	0.9	35692	28905	 to prevent it from being noti	 to prevent it from being visi
radcliffe_udolpho_6_g	doyle_baskervilles_9_u	31	0.9354838709677419	43336	25883	 the silence of the night, and 	 the silence of the night, a lo
radcliffe_udolpho_6_g	radcliffe_udolpho_36_g	31	0.9032258064516129	23371	17976	t, a sound of many voices in lo	t, a sound of many voices, slow
radcliffe_udolpho_6_g	doyle_scarlet_5_d	34	0.9117647058823529	41680	4152	 every reason to believe that her 	 every reason to believe that it i
radcliffe_udolpho_6_g	doyle_baskervilles_7_u	30	0.9666666666666667	1567	5601	 interrupted by the sound of t	 interrupted by the sound of r
radcliffe_udolpho_6_g	stoker_dracula_12_g	32	0.90625	43474	1500	 early in the morning, and withd	 early in the morning, and had n
radcliffe_udolpho_6_g	radcliffe_udolpho_34_g	37	0.918918918918919	1086	15233	 on visits in the neighbourhood. This	 on visits in the neighbourhood. I wi
radcliffe_udolpho_6_g	radcliffe_udolpho_34_g	30	0.9	4227	10082	 with so much pleasure to the 	 with so much pleasure, the su
radcliffe_udolpho_6_g	radcliffe_udolpho_34_g	31	0.9032258064516129	4605	26842	 the Mediterranean. Here they d	 the Mediterranean, where they 
radcliffe_udolpho_6_g	radcliffe_udolpho_34_g	32	0.90625	6609	29747	, with which he had recited thes	, with which he had deceived the
radcliffe_udolpho_6_g	radcliffe_udolpho_34_g	32	0.9375	20547	31855	re near some human habitation!' 	re near some human habitation, f
radcliffe_udolpho_6_g	radcliffe_udolpho_34_g	30	0.9	40669	15439	 lamented this circumstance, b	 lamented the circumstance, wh
radcliffe_udolpho_6_g	austen_northangerabbey_2_g	31	0.9032258064516129	2149	2265	 interesting conversation, and 	 interesting conversation that 
radcliffe_udolpho_6_g	lewis_monk_4_g	30	0.9333333333333333	24193	35213	 at a little distance from whi	 at a little distance from the
radcliffe_udolpho_6_g	lewis_monk_4_g	31	0.9032258064516129	24351	16776	 appeared a group of figures. O	 appeared a Groupe of figures, 
radcliffe_udolpho_6_g	lewis_monk_4_g	30	0.9666666666666667	40306	105373	 started from his seat, and, a	 started from his seat, and at
